timestamp,exhaust_flow_kg_s,nox_mg_s,pn_1_s,veh_speed_m_s
2024-01-01T08:57:31Z,0.7277,106.81,201156,21.538
2024-01-01T08:57:32Z,0.7119,111.40,198118,21.408
2024-01-01T08:57:33Z,0.7235,108.06,178648,21.321
2024-01-01T08:57:34Z,0.7094,105.28,185170,20.832
2024-01-01T08:57:35Z,0.7105,120.16,237379,21.383
2024-01-01T08:57:36Z,0.7245,110.18,196038,21.280
2024-01-01T08:57:37Z,0.7261,111.16,214582,21.656
2024-01-01T08:57:38Z,0.7203,112.22,173744,21.424
2024-01-01T08:57:39Z,0.7178,113.23,169132,21.231
2024-01-01T08:57:40Z,0.7319,103.69,179002,21.206
2024-01-01T08:57:41Z,0.7407,110.10,192016,21.335
2024-01-01T08:57:42Z,0.7285,107.93,186941,21.299
2024-01-01T08:57:43Z,0.7193,102.24,196776,21.085
2024-01-01T08:57:44Z,0.7303,117.15,189662,21.264
2024-01-01T08:57:45Z,0.7290,106.54,195679,20.886
2024-01-01T08:57:46Z,0.7132,115.62,175359,20.820
2024-01-01T08:57:47Z,0.7196,108.89,179535,20.466
2024-01-01T08:57:48Z,0.7197,108.74,214710,20.865
2024-01-01T08:57:49Z,0.7306,99.69,186507,20.917
2024-01-01T08:57:50Z,0.6973,110.88,189911,21.105
2024-01-01T08:57:51Z,0.7002,109.89,171938,20.764
2024-01-01T08:57:52Z,0.7028,105.31,198875,20.828
2024-01-01T08:57:53Z,0.7110,113.24,173961,20.651
2024-01-01T08:57:54Z,0.7142,98.72,173701,20.665
2024-01-01T08:57:55Z,0.7110,115.89,181071,20.542
2024-01-01T08:57:56Z,0.7065,115.52,212000,20.766
2024-01-01T08:57:57Z,0.7106,109.08,184803,20.540
2024-01-01T08:57:58Z,0.7171,102.81,191887,20.438
2024-01-01T08:57:59Z,0.7235,109.12,221739,20.986
2024-01-01T08:58:00Z,0.7252,106.06,168141,20.960
2024-01-01T08:58:01Z,0.7359,108.20,182745,21.129
2024-01-01T08:58:02Z,0.7205,112.15,176133,21.072
2024-01-01T08:58:03Z,0.7271,111.65,253448,21.771
2024-01-01T08:58:04Z,0.7312,114.71,182980,21.379
2024-01-01T08:58:05Z,0.7251,114.73,238680,21.830
2024-01-01T08:58:06Z,0.7345,118.42,181735,21.481
2024-01-01T08:58:07Z,0.7230,104.67,180182,21.313
2024-01-01T08:58:08Z,0.7098,109.39,214985,20.182
2024-01-01T08:58:09Z,0.7089,112.27,191790,19.405
2024-01-01T08:58:10Z,0.6798,100.55,179419,18.854
2024-01-01T08:58:11Z,0.6742,100.66,158795,18.399
2024-01-01T08:58:12Z,0.6685,99.19,165678,18.277
2024-01-01T08:58:13Z,0.6897,110.21,278376,19.368
2024-01-01T08:58:14Z,0.7025,108.44,213357,19.758
2024-01-01T08:58:15Z,0.6971,101.77,193056,19.833
2024-01-01T08:58:16Z,0.7181,107.55,235200,20.402
2024-01-01T08:58:17Z,0.7097,109.96,241904,20.904
2024-01-01T08:58:18Z,0.7287,108.17,183039,20.330
2024-01-01T08:58:19Z,0.7082,111.73,186154,20.293
2024-01-01T08:58:20Z,0.7010,119.53,176089,19.587
2024-01-01T08:58:21Z,0.7135,104.04,184226,19.518
2024-01-01T08:58:22Z,0.6863,109.75,207966,19.807
2024-01-01T08:58:23Z,0.6957,98.57,192434,20.024
2024-01-01T08:58:24Z,0.6767,100.43,188480,19.863
2024-01-01T08:58:25Z,0.7112,108.39,187708,19.961
2024-01-01T08:58:26Z,0.6912,107.64,178234,19.669
2024-01-01T08:58:27Z,0.6820,111.80,193936,19.334
2024-01-01T08:58:28Z,0.6893,101.48,177088,18.948
2024-01-01T08:58:29Z,0.7127,116.76,269329,19.849
2024-01-01T08:58:30Z,0.6921,113.48,169977,19.737
2024-01-01T08:58:31Z,0.7186,116.26,235966,20.333
2024-01-01T08:58:32Z,0.6835,117.74,175995,19.706
2024-01-01T08:58:33Z,0.6944,111.26,187091,19.800
2024-01-01T08:58:34Z,0.6882,106.87,160661,19.440
2024-01-01T08:58:35Z,0.6968,103.52,208558,19.832
2024-01-01T08:58:36Z,0.6888,103.86,169503,19.132
2024-01-01T08:58:37Z,0.6805,110.23,207280,19.484
2024-01-01T08:58:38Z,0.6936,106.48,196528,19.710
2024-01-01T08:58:39Z,0.6932,113.41,222002,20.122
2024-01-01T08:58:40Z,0.6962,103.78,164687,19.832
2024-01-01T08:58:41Z,0.6879,116.61,176837,19.714
2024-01-01T08:58:42Z,0.7179,110.75,250278,20.398
2024-01-01T08:58:43Z,0.7046,111.80,178997,20.271
2024-01-01T08:58:44Z,0.6973,108.21,191706,19.362
2024-01-01T08:58:45Z,0.6969,107.21,257326,20.082
2024-01-01T08:58:46Z,0.6958,105.94,203542,20.208
2024-01-01T08:58:47Z,0.6847,108.01,175939,19.446
2024-01-01T08:58:48Z,0.6798,107.45,183083,19.117
2024-01-01T08:58:49Z,0.6802,107.11,169494,18.930
2024-01-01T08:58:50Z,0.6562,99.31,155718,18.232
2024-01-01T08:58:51Z,0.6702,113.96,259310,19.129
2024-01-01T08:58:52Z,0.6858,101.12,204406,19.378
2024-01-01T08:58:53Z,0.6951,105.03,174116,19.410
2024-01-01T08:58:54Z,0.6948,99.77,232931,19.833
2024-01-01T08:58:55Z,0.7098,106.00,211630,20.195
2024-01-01T08:58:56Z,0.6604,100.48,181819,18.188
2024-01-01T08:58:57Z,0.6756,109.32,232958,18.772
2024-01-01T08:58:58Z,0.6943,114.47,261061,19.475
2024-01-01T08:58:59Z,0.6675,107.56,180663,19.170
2024-01-01T08:59:00Z,0.6859,111.66,183539,19.237
2024-01-01T08:59:01Z,0.6964,113.52,260207,20.138
2024-01-01T08:59:02Z,0.6747,102.22,175083,19.056
2024-01-01T08:59:03Z,0.6585,100.93,176208,18.540
2024-01-01T08:59:04Z,0.6717,105.35,201368,18.852
2024-01-01T08:59:05Z,0.6828,103.46,176110,18.970
2024-01-01T08:59:06Z,0.6652,96.05,201413,18.543
2024-01-01T08:59:07Z,0.6650,111.00,203821,18.601
2024-01-01T08:59:08Z,0.6521,100.56,175670,18.622
2024-01-01T08:59:09Z,0.6742,97.63,181566,17.932
2024-01-01T08:59:10Z,0.6570,107.65,167087,17.178
2024-01-01T08:59:11Z,0.6556,96.00,221904,17.774
2024-01-01T08:59:12Z,0.6574,94.42,188744,17.555
2024-01-01T08:59:13Z,0.6300,93.03,174904,17.307
2024-01-01T08:59:14Z,0.6458,109.58,166533,17.332
2024-01-01T08:59:15Z,0.6564,102.27,191289,17.426
2024-01-01T08:59:16Z,0.6458,95.68,163645,17.483
2024-01-01T08:59:17Z,0.6562,105.05,222033,17.993
2024-01-01T08:59:18Z,0.6443,94.12,159865,17.436
2024-01-01T08:59:19Z,0.6543,90.84,174946,17.430
2024-01-01T08:59:20Z,0.6570,102.06,200792,17.637
2024-01-01T08:59:21Z,0.6424,90.92,154439,17.456
2024-01-01T08:59:22Z,0.6419,102.38,164544,16.852
2024-01-01T08:59:23Z,0.6344,93.30,159485,16.614
2024-01-01T08:59:24Z,0.6624,100.90,210825,17.063
2024-01-01T08:59:25Z,0.6325,95.72,159561,16.804
2024-01-01T08:59:26Z,0.6425,101.35,180452,17.041
2024-01-01T08:59:27Z,0.6561,104.57,173296,16.965
2024-01-01T08:59:28Z,0.6381,103.89,201296,17.306
2024-01-01T08:59:29Z,0.6236,89.51,165002,16.678
2024-01-01T08:59:30Z,0.6545,104.17,180464,16.873
2024-01-01T08:59:31Z,0.6224,111.05,165901,16.498
2024-01-01T08:59:32Z,0.6170,94.96,175395,16.272
2024-01-01T08:59:33Z,0.6314,87.26,170178,16.353
2024-01-01T08:59:34Z,0.6497,95.62,223537,16.870
2024-01-01T08:59:35Z,0.6459,100.76,204524,17.300
2024-01-01T08:59:36Z,0.6337,105.37,177607,17.216
2024-01-01T08:59:37Z,0.6592,110.24,220626,17.709
2024-01-01T08:59:38Z,0.6607,104.12,164391,17.438
2024-01-01T08:59:39Z,0.6466,103.81,217509,17.907
2024-01-01T08:59:40Z,0.6486,95.64,164208,17.598
2024-01-01T08:59:41Z,0.6330,98.35,159252,17.461
2024-01-01T08:59:42Z,0.6548,97.49,180311,17.357
2024-01-01T08:59:43Z,0.6449,109.33,183201,17.108
2024-01-01T08:59:44Z,0.6125,97.21,162552,16.027
2024-01-01T08:59:45Z,0.6146,101.10,159463,15.380
2024-01-01T08:59:46Z,0.6090,89.03,170945,15.526
2024-01-01T08:59:47Z,0.6151,100.54,171670,15.673
2024-01-01T08:59:48Z,0.6207,96.00,224076,16.251
2024-01-01T08:59:49Z,0.6330,105.20,180290,16.597
2024-01-01T08:59:50Z,0.6579,105.78,248772,17.359
2024-01-01T08:59:51Z,0.6330,99.74,166368,17.187
2024-01-01T08:59:52Z,0.6379,102.69,175522,16.681
2024-01-01T08:59:53Z,0.6390,94.70,163044,16.357
2024-01-01T08:59:54Z,0.6232,89.71,160417,16.107
2024-01-01T08:59:55Z,0.5977,95.85,162510,15.548
2024-01-01T08:59:56Z,0.6074,89.96,183368,15.686
2024-01-01T08:59:57Z,0.6140,93.18,186451,16.012
2024-01-01T08:59:58Z,0.6703,121.72,420718,18.579
2024-01-01T08:59:59Z,0.7051,128.71,410420,20.948
2024-01-01T09:00:00Z,0.7770,126.52,430080,23.497
2024-01-01T09:00:01Z,0.8005,129.40,400020,25.492
2024-01-01T09:00:02Z,0.8569,138.29,435662,27.699
2024-01-01T09:00:03Z,0.8634,126.36,194889,27.569
2024-01-01T09:00:04Z,0.8492,136.96,213898,27.496
2024-01-01T09:00:05Z,0.8516,128.85,220370,27.509
2024-01-01T09:00:06Z,0.8531,126.43,253036,27.761
2024-01-01T09:00:07Z,0.8634,129.95,221982,27.953
2024-01-01T09:00:08Z,0.8787,120.47,212154,27.608
2024-01-01T09:00:09Z,0.8847,142.04,254830,28.061
2024-01-01T09:00:10Z,0.8789,127.07,244121,28.345
2024-01-01T09:00:11Z,0.8513,123.50,204394,28.045
2024-01-01T09:00:12Z,0.8518,128.05,223123,27.968
2024-01-01T09:00:13Z,0.8839,128.76,302070,28.700
2024-01-01T09:00:14Z,0.8736,128.75,209491,28.448
2024-01-01T09:00:15Z,0.8628,132.79,204425,28.136
2024-01-01T09:00:16Z,0.8616,127.47,243405,28.573
2024-01-01T09:00:17Z,0.8775,131.25,261706,28.964
2024-01-01T09:00:18Z,0.8661,138.96,217018,28.409
2024-01-01T09:00:19Z,0.8701,141.44,214865,28.469
2024-01-01T09:00:20Z,0.8575,131.67,211272,28.183
2024-01-01T09:00:21Z,0.8369,126.32,213049,27.588
2024-01-01T09:00:22Z,0.8596,130.33,202794,27.299
2024-01-01T09:00:23Z,0.8459,129.62,238123,27.416
2024-01-01T09:00:24Z,0.8360,141.65,209016,27.355
2024-01-01T09:00:25Z,0.8399,130.75,206409,27.235
2024-01-01T09:00:26Z,0.8764,130.38,243377,27.748
2024-01-01T09:00:27Z,0.8440,137.42,189645,27.300
2024-01-01T09:00:28Z,0.8412,136.00,219195,27.062
2024-01-01T09:00:29Z,0.8379,126.41,219223,27.307
2024-01-01T09:00:30Z,0.8319,124.28,222176,27.353
2024-01-01T09:00:31Z,0.8463,126.37,206070,27.099
2024-01-01T09:00:32Z,0.8421,127.84,208581,27.186
2024-01-01T09:00:33Z,0.8328,131.11,229496,27.315
2024-01-01T09:00:34Z,0.8537,126.26,210510,27.115
2024-01-01T09:00:35Z,0.8452,134.59,245627,27.360
2024-01-01T09:00:36Z,0.8364,129.93,190156,27.073
2024-01-01T09:00:37Z,0.8313,129.47,234925,27.379
2024-01-01T09:00:38Z,0.8500,135.96,239481,27.729
2024-01-01T09:00:39Z,0.8489,120.83,201019,27.531
2024-01-01T09:00:40Z,0.8592,123.18,203370,26.950
2024-01-01T09:00:41Z,0.8428,120.02,217589,27.210
2024-01-01T09:00:42Z,0.8568,122.37,202374,27.292
2024-01-01T09:00:43Z,0.8475,124.15,201060,27.233
2024-01-01T09:00:44Z,0.8384,131.78,220955,27.387
2024-01-01T09:00:45Z,0.8614,141.39,204577,27.436
2024-01-01T09:00:46Z,0.8405,131.95,231617,27.652
2024-01-01T09:00:47Z,0.8646,131.13,205494,27.661
2024-01-01T09:00:48Z,0.8571,133.86,235839,27.872
2024-01-01T09:00:49Z,0.8602,133.83,212718,27.596
2024-01-01T09:00:50Z,0.8660,127.14,268248,28.081
2024-01-01T09:00:51Z,0.8561,138.03,202028,28.121
2024-01-01T09:00:52Z,0.8473,126.58,204669,27.800
2024-01-01T09:00:53Z,0.8506,138.06,228586,27.975
2024-01-01T09:00:54Z,0.8693,130.05,217090,28.047
2024-01-01T09:00:55Z,0.8653,136.53,199429,27.675
2024-01-01T09:00:56Z,0.8527,128.34,231476,27.279
2024-01-01T09:00:57Z,0.8500,133.01,226266,27.471
2024-01-01T09:00:58Z,0.8731,122.95,219282,27.241
2024-01-01T09:00:59Z,0.8496,131.54,237981,27.531
2024-01-01T09:01:00Z,0.8546,139.82,267618,28.050
2024-01-01T09:01:01Z,0.8815,134.44,262567,28.574
2024-01-01T09:01:02Z,0.8720,130.67,222792,28.711
2024-01-01T09:01:03Z,0.8725,130.31,210525,28.361
2024-01-01T09:01:04Z,0.8723,123.40,195066,28.100
2024-01-01T09:01:05Z,0.8589,127.80,213491,28.101
2024-01-01T09:01:06Z,0.8587,124.15,193520,28.082
2024-01-01T09:01:07Z,0.8709,135.25,215710,27.923
2024-01-01T09:01:08Z,0.8589,133.11,258206,28.421
2024-01-01T09:01:09Z,0.8512,132.76,234474,28.307
2024-01-01T09:01:10Z,0.8832,130.04,223320,28.266
2024-01-01T09:01:11Z,0.8617,126.61,204085,27.996
2024-01-01T09:01:12Z,0.8742,120.97,213488,27.837
2024-01-01T09:01:13Z,0.8568,129.04,200525,27.762
2024-01-01T09:01:14Z,0.8665,130.60,252925,27.996
2024-01-01T09:01:15Z,0.8626,133.70,209743,27.821
2024-01-01T09:01:16Z,0.8684,126.31,216933,27.876
2024-01-01T09:01:17Z,0.8469,124.30,213206,27.925
2024-01-01T09:01:18Z,0.8563,133.61,216852,27.595
2024-01-01T09:01:19Z,0.8404,130.02,212755,27.357
2024-01-01T09:01:20Z,0.8568,129.88,260519,27.749
2024-01-01T09:01:21Z,0.8643,138.07,230043,27.925
2024-01-01T09:01:22Z,0.8673,141.06,195869,27.940
2024-01-01T09:01:23Z,0.8453,134.02,204172,27.485
2024-01-01T09:01:24Z,0.8448,140.55,217931,27.675
2024-01-01T09:01:25Z,0.8630,126.80,218178,27.336
2024-01-01T09:01:26Z,0.8437,133.96,206348,27.126
2024-01-01T09:01:27Z,0.8358,127.99,215010,27.193
2024-01-01T09:01:28Z,0.8477,129.15,264177,27.824
2024-01-01T09:01:29Z,0.8603,135.39,240243,28.080
2024-01-01T09:01:30Z,0.8606,127.53,239221,28.440
2024-01-01T09:01:31Z,0.8733,135.53,208253,28.216
2024-01-01T09:01:32Z,0.8736,131.30,208115,28.301
2024-01-01T09:01:33Z,0.8579,127.95,213509,28.317
2024-01-01T09:01:34Z,0.8430,129.29,231848,28.174
2024-01-01T09:01:35Z,0.8561,136.19,210694,27.842
2024-01-01T09:01:36Z,0.8661,132.78,230511,28.023
2024-01-01T09:01:37Z,0.8804,134.83,232670,28.275
2024-01-01T09:01:38Z,0.8575,128.29,224181,28.348
2024-01-01T09:01:39Z,0.8637,131.07,193334,28.309
2024-01-01T09:01:40Z,0.8727,136.90,259067,28.562
2024-01-01T09:01:41Z,0.8836,142.49,262316,29.074
2024-01-01T09:01:42Z,0.8811,133.19,196192,28.797
2024-01-01T09:01:43Z,0.8800,128.13,215775,28.641
2024-01-01T09:01:44Z,0.8626,136.21,215152,28.693
2024-01-01T09:01:45Z,0.8620,126.58,216168,28.490
2024-01-01T09:01:46Z,0.8555,116.75,210520,27.876
2024-01-01T09:01:47Z,0.8518,119.79,210681,27.872
2024-01-01T09:01:48Z,0.8528,132.81,219599,27.982
2024-01-01T09:01:49Z,0.8809,131.00,210602,27.732
2024-01-01T09:01:50Z,0.8578,135.78,214051,27.633
2024-01-01T09:01:51Z,0.8506,125.93,222415,27.883
2024-01-01T09:01:52Z,0.8562,116.67,204814,27.770
2024-01-01T09:01:53Z,0.8427,130.22,231008,27.497
2024-01-01T09:01:54Z,0.8617,140.84,223670,27.509
2024-01-01T09:01:55Z,0.8682,134.80,225167,27.755
2024-01-01T09:01:56Z,0.8628,132.37,253357,28.173
2024-01-01T09:01:57Z,0.8733,125.14,224489,28.318
2024-01-01T09:01:58Z,0.8658,133.58,235943,28.463
2024-01-01T09:01:59Z,0.8880,136.49,254074,29.003
2024-01-01T09:02:00Z,0.8883,138.54,223221,28.974
2024-01-01T09:02:01Z,0.8523,133.44,212791,28.447
2024-01-01T09:02:02Z,0.8649,124.12,231337,28.467
2024-01-01T09:02:03Z,0.8759,136.12,233698,28.588
2024-01-01T09:02:04Z,0.8625,136.92,198974,28.255
2024-01-01T09:02:05Z,0.8553,126.59,191605,28.298
2024-01-01T09:02:06Z,0.8798,124.95,267432,28.689
2024-01-01T09:02:07Z,0.8730,132.85,222975,28.725
2024-01-01T09:02:08Z,0.8580,133.67,216419,28.530
2024-01-01T09:02:09Z,0.8669,133.90,203837,28.497
2024-01-01T09:02:10Z,0.8717,128.64,221638,28.498
2024-01-01T09:02:11Z,0.8579,122.62,209887,28.301
2024-01-01T09:02:12Z,0.8767,132.27,214386,28.377
2024-01-01T09:02:13Z,0.8652,139.31,226034,28.525
2024-01-01T09:02:14Z,0.8786,131.42,214158,28.580
2024-01-01T09:02:15Z,0.8656,134.98,242692,28.796
2024-01-01T09:02:16Z,0.8819,141.90,220520,28.675
2024-01-01T09:02:17Z,0.8651,127.82,210810,28.319
2024-01-01T09:02:18Z,0.8352,128.35,210059,27.852
2024-01-01T09:02:19Z,0.8551,136.54,193791,27.727
2024-01-01T09:02:20Z,0.8499,136.49,222087,27.449
2024-01-01T09:02:21Z,0.8421,121.30,198824,27.351
2024-01-01T09:02:22Z,0.8690,132.53,279836,27.942
2024-01-01T09:02:23Z,0.8722,131.00,259558,28.510
2024-01-01T09:02:24Z,0.8717,134.86,218977,28.530
2024-01-01T09:02:25Z,0.8774,138.15,248498,28.924
2024-01-01T09:02:26Z,0.8700,135.96,252003,29.267
2024-01-01T09:02:27Z,0.8968,123.01,214705,28.638
2024-01-01T09:02:28Z,0.8633,137.38,214598,28.613
2024-01-01T09:02:29Z,0.8855,130.92,222278,28.750
2024-01-01T09:02:30Z,0.8787,126.40,224198,28.277
2024-01-01T09:02:31Z,0.8689,134.15,213173,28.161
2024-01-01T09:02:32Z,0.8746,131.87,252882,28.589
2024-01-01T09:02:33Z,0.8863,129.87,223514,28.420
2024-01-01T09:02:34Z,0.8775,137.59,201543,28.374
2024-01-01T09:02:35Z,0.8718,116.59,240534,28.555
2024-01-01T09:02:36Z,0.8798,130.74,202451,28.563
2024-01-01T09:02:37Z,0.8763,121.89,219283,28.527
2024-01-01T09:02:38Z,0.8593,128.06,221538,28.172
2024-01-01T09:02:39Z,0.8589,127.78,223057,28.058
2024-01-01T09:02:40Z,0.8605,130.78,199943,27.912
2024-01-01T09:02:41Z,0.8756,131.32,225613,27.889
2024-01-01T09:02:42Z,0.8662,136.45,215429,27.787
2024-01-01T09:02:43Z,0.8631,122.29,234102,28.030
2024-01-01T09:02:44Z,0.8750,132.70,251665,28.355
2024-01-01T09:02:45Z,0.8661,129.96,217468,28.144
2024-01-01T09:02:46Z,0.8501,138.24,206302,27.821
2024-01-01T09:02:47Z,0.8528,133.06,230912,28.046
2024-01-01T09:02:48Z,0.8519,135.51,212000,28.308
2024-01-01T09:02:49Z,0.8650,137.94,247675,28.504
2024-01-01T09:02:50Z,0.8630,135.29,223585,28.490
2024-01-01T09:02:51Z,0.8607,132.35,213450,28.527
2024-01-01T09:02:52Z,0.8685,127.53,210392,28.187
2024-01-01T09:02:53Z,0.8692,136.72,226762,28.058
2024-01-01T09:02:54Z,0.8730,132.82,220399,27.775
2024-01-01T09:02:55Z,0.8682,132.31,201041,27.878
2024-01-01T09:02:56Z,0.8649,134.77,258573,28.354
2024-01-01T09:02:57Z,0.8505,131.11,215853,28.151
2024-01-01T09:02:58Z,0.8708,128.77,234874,28.332
2024-01-01T09:02:59Z,0.8659,141.83,227340,28.535
2024-01-01T09:03:00Z,0.8756,130.80,243648,28.811
2024-01-01T09:03:01Z,0.8752,131.46,202430,28.765
2024-01-01T09:03:02Z,0.8870,133.74,215203,28.813
2024-01-01T09:03:03Z,0.8960,135.55,209425,28.881
2024-01-01T09:03:04Z,0.8893,138.07,225608,28.713
2024-01-01T09:03:05Z,0.8777,140.52,218040,28.550
2024-01-01T09:03:06Z,0.8612,128.15,201325,28.308
2024-01-01T09:03:07Z,0.8648,134.86,236409,28.527
2024-01-01T09:03:08Z,0.8829,130.97,228724,28.634
2024-01-01T09:03:09Z,0.8719,135.86,207836,28.704
2024-01-01T09:03:10Z,0.8852,132.20,230731,28.895
2024-01-01T09:03:11Z,0.8809,135.77,216370,28.927
2024-01-01T09:03:12Z,0.8824,133.23,220580,28.877
2024-01-01T09:03:13Z,0.8538,132.10,206648,28.470
2024-01-01T09:03:14Z,0.8734,124.96,207063,28.422
2024-01-01T09:03:15Z,0.8702,126.55,208134,28.456
2024-01-01T09:03:16Z,0.8646,134.25,207481,28.513
2024-01-01T09:03:17Z,0.8821,141.06,265087,28.954
2024-01-01T09:03:18Z,0.8828,138.46,242301,29.207
2024-01-01T09:03:19Z,0.8767,135.45,202722,29.118
2024-01-01T09:03:20Z,0.8906,128.69,183845,28.949
2024-01-01T09:03:21Z,0.8836,139.95,244175,29.207
2024-01-01T09:03:22Z,0.8784,127.73,220410,28.512
2024-01-01T09:03:23Z,0.8763,126.95,205532,28.294
2024-01-01T09:03:24Z,0.8595,127.12,217053,28.462
2024-01-01T09:03:25Z,0.8619,131.00,222766,28.453
2024-01-01T09:03:26Z,0.8773,141.60,229985,28.511
2024-01-01T09:03:27Z,0.8799,128.20,215268,28.587
2024-01-01T09:03:28Z,0.8779,134.37,203192,28.580
2024-01-01T09:03:29Z,0.8943,131.68,198921,28.549
2024-01-01T09:03:30Z,0.8965,141.57,238174,28.774
2024-01-01T09:03:31Z,0.8821,136.14,206632,28.575
2024-01-01T09:03:32Z,0.8899,138.27,285696,29.094
2024-01-01T09:03:33Z,0.8809,148.54,257219,29.508
2024-01-01T09:03:34Z,0.9123,142.58,246706,29.764
2024-01-01T09:03:35Z,0.8992,128.70,212008,29.344
2024-01-01T09:03:36Z,0.8929,128.25,213191,28.967
2024-01-01T09:03:37Z,0.8790,134.38,213444,28.932
2024-01-01T09:03:38Z,0.8767,136.94,224447,28.812
2024-01-01T09:03:39Z,0.8844,136.63,213320,28.504
2024-01-01T09:03:40Z,0.8755,126.79,197980,28.570
2024-01-01T09:03:41Z,0.8887,144.76,257326,28.896
2024-01-01T09:03:42Z,0.8642,134.02,229623,28.702
2024-01-01T09:03:43Z,0.8740,124.41,218434,28.415
2024-01-01T09:03:44Z,0.8831,141.10,240265,28.708
2024-01-01T09:03:45Z,0.8752,139.81,248746,28.997
2024-01-01T09:03:46Z,0.8762,131.06,221772,28.815
2024-01-01T09:03:47Z,0.8874,130.25,266595,29.316
2024-01-01T09:03:48Z,0.8907,134.77,257681,29.568
2024-01-01T09:03:49Z,0.8822,136.45,216459,29.238
2024-01-01T09:03:50Z,0.8907,128.72,219115,29.435
2024-01-01T09:03:51Z,0.9065,142.61,272994,29.965
2024-01-01T09:03:52Z,0.8981,130.09,222218,29.475
2024-01-01T09:03:53Z,0.8872,127.61,241863,29.620
2024-01-01T09:03:54Z,0.9006,136.42,210376,29.574
2024-01-01T09:03:55Z,0.8801,127.23,206362,29.323
2024-01-01T09:03:56Z,0.8661,138.44,216093,28.913
2024-01-01T09:03:57Z,0.8946,137.79,217499,28.937
2024-01-01T09:03:58Z,0.8794,133.03,209026,29.032
2024-01-01T09:03:59Z,0.8884,133.06,268838,29.384
2024-01-01T09:04:00Z,0.8880,128.42,219541,29.269
2024-01-01T09:04:01Z,0.8920,134.93,254406,29.739
2024-01-01T09:04:02Z,0.8976,139.55,217220,29.778
2024-01-01T09:04:03Z,0.9057,136.71,207729,29.365
2024-01-01T09:04:04Z,0.9029,130.50,223709,29.480
2024-01-01T09:04:05Z,0.9166,132.31,250775,29.833
2024-01-01T09:04:06Z,0.8913,144.24,222158,29.203
2024-01-01T09:04:07Z,0.9002,136.67,247869,29.514
2024-01-01T09:04:08Z,0.8861,134.65,204839,29.587
2024-01-01T09:04:09Z,0.8861,143.62,207975,29.467
2024-01-01T09:04:10Z,0.8929,138.84,232885,29.341
2024-01-01T09:04:11Z,0.8899,126.97,290417,29.772
2024-01-01T09:04:12Z,0.9032,140.45,228380,29.629
2024-01-01T09:04:13Z,0.9034,135.79,230635,29.738
2024-01-01T09:04:14Z,0.8960,140.35,230037,29.703
2024-01-01T09:04:15Z,0.8816,136.99,234570,29.743
2024-01-01T09:04:16Z,0.8877,134.86,217176,29.700
2024-01-01T09:04:17Z,0.8767,141.45,203307,29.153
2024-01-01T09:04:18Z,0.8932,146.64,221155,29.222
2024-01-01T09:04:19Z,0.8829,132.85,207003,29.171
2024-01-01T09:04:20Z,0.8614,135.30,196232,28.632
2024-01-01T09:04:21Z,0.8819,131.99,224659,28.540
2024-01-01T09:04:22Z,0.8620,136.42,255162,28.884
2024-01-01T09:04:23Z,0.8830,134.49,216242,28.942
2024-01-01T09:04:24Z,0.8722,134.90,204734,28.799
2024-01-01T09:04:25Z,0.9004,130.81,241671,29.110
2024-01-01T09:04:26Z,0.8936,136.81,235161,29.303
2024-01-01T09:04:27Z,0.8867,141.87,230835,29.338
2024-01-01T09:04:28Z,0.8839,143.87,212928,29.304
2024-01-01T09:04:29Z,0.8902,138.20,222748,29.282
2024-01-01T09:04:30Z,0.8934,141.82,254920,29.560
2024-01-01T09:04:31Z,0.8915,133.44,220592,29.361
2024-01-01T09:04:32Z,0.8871,136.64,229442,29.448
2024-01-01T09:04:33Z,0.8938,140.57,224211,29.233
2024-01-01T09:04:34Z,0.8708,139.61,218710,29.211
2024-01-01T09:04:35Z,0.8724,133.30,208605,29.069
2024-01-01T09:04:36Z,0.9066,133.75,239557,29.252
2024-01-01T09:04:37Z,0.8860,138.46,213555,28.850
2024-01-01T09:04:38Z,0.8746,121.88,239757,28.709
2024-01-01T09:04:39Z,0.8725,142.06,252946,29.089
2024-01-01T09:04:40Z,0.8926,138.07,245924,29.299
2024-01-01T09:04:41Z,0.8867,136.08,209453,29.263
2024-01-01T09:04:42Z,0.8886,133.62,243213,29.586
2024-01-01T09:04:43Z,0.9059,133.02,219026,29.747
2024-01-01T09:04:44Z,0.8950,135.88,221809,29.392
2024-01-01T09:04:45Z,0.8767,129.44,209186,28.828
2024-01-01T09:04:46Z,0.8787,132.71,218577,28.648
2024-01-01T09:04:47Z,0.8507,138.80,225286,28.772
2024-01-01T09:04:48Z,0.8564,127.71,209097,28.751
2024-01-01T09:04:49Z,0.8652,130.38,224035,28.968
2024-01-01T09:04:50Z,0.8874,128.26,251747,29.288
2024-01-01T09:04:51Z,0.8696,127.88,213457,28.951
2024-01-01T09:04:52Z,0.8648,124.97,223476,28.797
2024-01-01T09:04:53Z,0.8761,132.42,222024,28.961
2024-01-01T09:04:54Z,0.8950,134.16,228257,29.092
2024-01-01T09:04:55Z,0.9049,134.86,242472,29.373
2024-01-01T09:04:56Z,0.8826,126.78,242714,29.573
2024-01-01T09:04:57Z,0.8920,139.06,234919,29.547
2024-01-01T09:04:58Z,0.8886,125.09,217267,29.179
2024-01-01T09:04:59Z,0.8502,133.85,233271,28.724
2024-01-01T09:05:00Z,0.8575,127.49,219483,28.320
